Evaporator Area,Condenser Area,Compressor Design Flow,Capacity,Outside Air Temperature,Success,Annual Operating Cost,Annualized Capital Cost,Annualized Capital Compressor Cost,Annualized Capital Evaporator Cost,Annualized Capital Condenser Cost,Total Annualized Cost,Total Equp Cost,Experimental Op Cost
70,30,90,180,35,TRUE,65257.22959,32392.01733,26505.36843,3332.846483,2553.802417,97649.24692,32392.01733,
70,30,105,180,35,TRUE,55170.20161,35870.76681,29984.11791,3332.846483,2553.802417,91040.96843,35870.76681,
70,30,120,180,35,TRUE,51927.62022,39251.16532,33364.51642,3332.846483,2553.802417,91178.78555,39251.16532,
70,30,135,180,35,TRUE,51115.85829,42547.86379,36661.21489,3332.846483,2553.802417,93663.72207,42547.86379,
70,30,150,180,35,TRUE,51424.12298,45771.94726,39885.29836,3332.846483,2553.802417,97196.07024,45771.94726,
70,25,15,180,35,FALSE,0,0,0,0,0,0,0,
70,25,30,180,35,FALSE,0,0,0,0,0,0,0,
70,25,45,180,35,FALSE,0,0,0,0,0,0,0,
70,25,60,180,35,FALSE,0,0,0,0,0,0,0,
70,25,75,180,35,TRUE,112111.6659,28697.27154,22908.08831,3332.846483,2456.33675,140808.9375,28697.27154,
70,25,90,180,35,TRUE,65257.22959,32294.55166,26505.36843,3332.846483,2456.33675,97551.78125,32294.55166,
70,25,105,180,35,TRUE,55170.20161,35773.30115,29984.11791,3332.846483,2456.33675,90943.50276,35773.30114,
70,25,120,180,35,TRUE,51927.62022,39153.69966,33364.51642,3332.846483,2456.33675,91081.31988,39153.69965,
70,25,135,180,35,TRUE,51115.85829,42450.39812,36661.21489,3332.846483,2456.33675,93566.25641,42450.39812,
70,25,150,180,35,TRUE,51424.12298,45674.48159,39885.29836,3332.846483,2456.33675,97098.60457,45674.48159,
70,20,15,180,35,FALSE,0,0,0,0,0,0,0,
70,20,30,180,35,FALSE,0,0,0,0,0,0,0,
70,20,45,180,35,FALSE,0,0,0,0,0,0,0,
70,20,60,180,35,FALSE,0,0,0,0,0,0,0,
70,20,75,180,35,TRUE,112111.6659,28603.86869,22908.08831,3332.846483,2362.9339,140715.5346,28603.86869,
70,20,90,180,35,TRUE,65257.22959,32201.14881,26505.36843,3332.846483,2362.9339,97458.3784,32201.14881,
70,20,105,180,35,TRUE,55170.20161,35679.8983,29984.11791,3332.846483,2362.9339,90850.09991,35679.89829,
70,20,120,180,35,TRUE,51927.62022,39060.29681,33364.51642,3332.846483,2362.9339,90987.91703,39060.2968,
70,20,135,180,35,TRUE,51115.85829,42356.99527,36661.21489,3332.846483,2362.9339,93472.85356,42356.99527,
70,20,150,180,35,TRUE,51424.12298,45581.07874,39885.29836,3332.846483,2362.9339,97005.20172,45581.07874,
60,85,15,180,35,FALSE,0,0,0,0,0,0,0,
60,85,30,180,35,FALSE,0,0,0,0,0,0,0,
60,85,45,180,35,FALSE,0,0,0,0,0,0,0,
60,85,60,180,35,FALSE,0,0,0,0,0,0,0,
60,85,75,180,35,FALSE,0,0,0,0,0,0,0,
60,85,90,180,35,FALSE,0,0,0,0,0,0,0,
60,85,105,180,35,FALSE,0,0,0,0,0,0,0,
60,85,120,180,35,FALSE,0,0,0,0,0,0,0,
60,85,135,180,35,FALSE,0,0,0,0,0,0,0,
60,85,150,180,35,FALSE,0,0,0,0,0,0,0,
60,80,15,180,35,FALSE,0,0,0,0,0,0,0,
60,80,30,180,35,FALSE,0,0,0,0,0,0,0,
60,80,45,180,35,FALSE,0,0,0,0,0,0,0,
60,80,60,180,35,FALSE,0,0,0,0,0,0,0,
60,80,75,180,35,FALSE,0,0,0,0,0,0,0,
60,80,90,180,35,FALSE,0,0,0,0,0,0,0,
60,80,105,180,35,FALSE,0,0,0,0,0,0,0,
60,80,120,180,35,FALSE,0,0,0,0,0,0,0,
60,80,135,180,35,FALSE,0,0,0,0,0,0,0,
60,80,150,180,35,FALSE,0,0,0,0,0,0,0,
60,75,15,180,35,FALSE,0,0,0,0,0,0,0,
60,75,30,180,35,FALSE,0,0,0,0,0,0,0,
60,75,45,180,35,FALSE,0,0,0,0,0,0,0,
60,75,60,180,35,FALSE,0,0,0,0,0,0,0,
60,75,75,180,35,FALSE,0,0,0,0,0,0,0,
60,75,90,180,35,FALSE,0,0,0,0,0,0,0,
60,75,105,180,35,FALSE,0,0,0,0,0,0,0,
60,75,120,180,35,FALSE,0,0,0,0,0,0,0,
60,75,135,180,35,FALSE,0,0,0,0,0,0,0,
60,75,150,180,35,FALSE,0,0,0,0,0,0,0,
60,70,15,180,35,FALSE,0,0,0,0,0,0,0,
60,70,30,180,35,FALSE,0,0,0,0,0,0,0,
60,70,45,180,35,FALSE,0,0,0,0,0,0,0,
60,70,60,180,35,FALSE,0,0,0,0,0,0,0,
60,70,75,180,35,FALSE,0,0,0,0,0,0,0,
60,70,90,180,35,FALSE,0,0,0,0,0,0,0,
60,70,105,180,35,FALSE,0,0,0,0,0,0,0,
60,70,120,180,35,FALSE,0,0,0,0,0,0,0,
60,70,135,180,35,FALSE,0,0,0,0,0,0,0,
60,70,150,180,35,FALSE,0,0,0,0,0,0,0,
60,65,15,180,35,FALSE,0,0,0,0,0,0,0,
60,65,30,180,35,FALSE,0,0,0,0,0,0,0,
60,65,45,180,35,FALSE,0,0,0,0,0,0,0,
60,65,60,180,35,FALSE,0,0,0,0,0,0,0,
60,65,75,180,35,FALSE,0,0,0,0,0,0,0,
60,65,90,180,35,FALSE,0,0,0,0,0,0,0,
60,65,105,180,35,FALSE,0,0,0,0,0,0,0,
60,65,120,180,35,FALSE,0,0,0,0,0,0,0,
60,65,135,180,35,FALSE,0,0,0,0,0,0,0,
60,65,150,180,35,FALSE,0,0,0,0,0,0,0,
60,60,15,180,35,FALSE,0,0,0,0,0,0,0,
60,60,30,180,35,FALSE,0,0,0,0,0,0,0,
60,60,45,180,35,FALSE,0,0,0,0,0,0,0,
60,60,60,180,35,FALSE,0,0,0,0,0,0,0,
60,60,75,180,35,FALSE,0,0,0,0,0,0,0,
60,60,90,180,35,FALSE,0,0,0,0,0,0,0,
60,60,105,180,35,FALSE,0,0,0,0,0,0,0,
60,60,120,180,35,FALSE,0,0,0,0,0,0,0,
60,60,135,180,35,FALSE,0,0,0,0,0,0,0,
60,60,150,180,35,FALSE,0,0,0,0,0,0,0,
60,55,15,180,35,FALSE,0,0,0,0,0,0,0,
60,55,30,180,35,FALSE,0,0,0,0,0,0,0,
60,55,45,180,35,FALSE,0,0,0,0,0,0,0,
60,55,60,180,35,FALSE,0,0,0,0,0,0,0,
60,55,75,180,35,FALSE,0,0,0,0,0,0,0,
60,55,90,180,35,FALSE,0,0,0,0,0,0,0,
60,55,105,180,35,FALSE,0,0,0,0,0,0,0,
60,55,120,180,35,FALSE,0,0,0,0,0,0,0,
60,55,135,180,35,FALSE,0,0,0,0,0,0,0,
60,55,150,180,35,FALSE,0,0,0,0,0,0,0,
60,50,15,180,35,FALSE,0,0,0,0,0,0,0,
60,50,30,180,35,FALSE,0,0,0,0,0,0,0,
60,50,45,180,35,FALSE,0,0,0,0,0,0,0,
60,50,60,180,35,FALSE,0,0,0,0,0,0,0,
60,50,75,180,35,FALSE,0,0,0,0,0,0,0,
60,50,90,180,35,FALSE,0,0,0,0,0,0,0,
60,50,105,180,35,FALSE,0,0,0,0,0,0,0,
60,50,120,180,35,FALSE,0,0,0,0,0,0,0,
60,50,135,180,35,FALSE,0,0,0,0,0,0,0,
60,50,150,180,35,FALSE,0,0,0,0,0,0,0,
60,45,15,180,35,FALSE,0,0,0,0,0,0,0,
60,45,30,180,35,FALSE,0,0,0,0,0,0,0,
60,45,45,180,35,FALSE,0,0,0,0,0,0,0,
60,45,60,180,35,FALSE,0,0,0,0,0,0,0,
60,45,75,180,35,FALSE,0,0,0,0,0,0,0,
60,45,90,180,35,FALSE,0,0,0,0,0,0,0,
60,45,105,180,35,FALSE,0,0,0,0,0,0,0,
60,45,120,180,35,FALSE,0,0,0,0,0,0,0,
60,45,135,180,35,FALSE,0,0,0,0,0,0,0,
60,45,150,180,35,FALSE,0,0,0,0,0,0,0,
60,40,15,180,35,FALSE,0,0,0,0,0,0,0,
60,40,30,180,35,FALSE,0,0,0,0,0,0,0,
60,40,45,180,35,FALSE,0,0,0,0,0,0,0,
60,40,60,180,35,FALSE,0,0,0,0,0,0,0,
60,40,75,180,35,FALSE,0,0,0,0,0,0,0,
60,40,90,180,35,FALSE,0,0,0,0,0,0,0,
60,40,105,180,35,FALSE,0,0,0,0,0,0,0,
60,40,120,180,35,FALSE,0,0,0,0,0,0,0,
60,40,135,180,35,FALSE,0,0,0,0,0,0,0,
60,40,150,180,35,FALSE,0,0,0,0,0,0,0,
60,35,15,180,35,FALSE,0,0,0,0,0,0,0,
60,35,30,180,35,FALSE,0,0,0,0,0,0,0,
60,35,45,180,35,FALSE,0,0,0,0,0,0,0,
60,35,60,180,35,FALSE,0,0,0,0,0,0,0,
60,35,75,180,35,FALSE,0,0,0,0,0,0,0,
60,35,90,180,35,FALSE,0,0,0,0,0,0,0,
60,35,105,180,35,FALSE,0,0,0,0,0,0,0,
60,35,120,180,35,FALSE,0,0,0,0,0,0,0,
60,35,135,180,35,FALSE,0,0,0,0,0,0,0,
60,35,150,180,35,FALSE,0,0,0,0,0,0,0,
60,30,15,180,35,FALSE,0,0,0,0,0,0,0,
60,30,30,180,35,FALSE,0,0,0,0,0,0,0,
60,30,45,180,35,FALSE,0,0,0,0,0,0,0,
60,30,60,180,35,FALSE,0,0,0,0,0,0,0,
60,30,75,180,35,FALSE,0,0,0,0,0,0,0,
60,30,90,180,35,FALSE,0,0,0,0,0,0,0,
60,30,105,180,35,FALSE,0,0,0,0,0,0,0,
60,30,120,180,35,FALSE,0,0,0,0,0,0,0,
60,30,135,180,35,FALSE,0,0,0,0,0,0,0,
60,30,150,180,35,FALSE,0,0,0,0,0,0,0,
60,25,15,180,35,FALSE,0,0,0,0,0,0,0,
60,25,30,180,35,FALSE,0,0,0,0,0,0,0,
60,25,45,180,35,FALSE,0,0,0,0,0,0,0,
60,25,60,180,35,FALSE,0,0,0,0,0,0,0,
60,25,75,180,35,FALSE,0,0,0,0,0,0,0,
60,25,90,180,35,FALSE,0,0,0,0,0,0,0,
60,25,105,180,35,FALSE,0,0,0,0,0,0,0,
60,25,120,180,35,FALSE,0,0,0,0,0,0,0,
60,25,135,180,35,FALSE,0,0,0,0,0,0,0,
60,25,150,180,35,FALSE,0,0,0,0,0,0,0,
60,20,15,180,35,FALSE,0,0,0,0,0,0,0,
60,20,30,180,35,FALSE,0,0,0,0,0,0,0,
60,20,45,180,35,FALSE,0,0,0,0,0,0,0,
60,20,60,180,35,FALSE,0,0,0,0,0,0,0,
60,20,75,180,35,FALSE,0,0,0,0,0,0,0,
60,20,90,180,35,FALSE,0,0,0,0,0,0,0,
60,20,105,180,35,FALSE,0,0,0,0,0,0,0,
60,20,120,180,35,FALSE,0,0,0,0,0,0,0,
60,20,135,180,35,FALSE,0,0,0,0,0,0,0,
60,20,150,180,35,FALSE,0,0,0,0,0,0,0,
50,85,15,180,35,FALSE,0,0,0,0,0,0,0,
50,85,30,180,35,FALSE,0,0,0,0,0,0,0,
50,85,45,180,35,FALSE,0,0,0,0,0,0,0,
50,85,60,180,35,FALSE,0,0,0,0,0,0,0,
50,85,75,180,35,FALSE,0,0,0,0,0,0,0,
50,85,90,180,35,FALSE,0,0,0,0,0,0,0,
50,85,105,180,35,FALSE,0,0,0,0,0,0,0,
50,85,120,180,35,FALSE,0,0,0,0,0,0,0,
50,85,135,180,35,FALSE,0,0,0,0,0,0,0,
50,85,150,180,35,FALSE,0,0,0,0,0,0,0,
50,80,15,180,35,FALSE,0,0,0,0,0,0,0,
50,80,30,180,35,FALSE,0,0,0,0,0,0,0,
50,80,45,180,35,FALSE,0,0,0,0,0,0,0,
50,80,60,180,35,FALSE,0,0,0,0,0,0,0,
50,80,75,180,35,FALSE,0,0,0,0,0,0,0,
50,80,90,180,35,FALSE,0,0,0,0,0,0,0,
50,80,105,180,35,FALSE,0,0,0,0,0,0,0,
50,80,120,180,35,FALSE,0,0,0,0,0,0,0,
50,80,135,180,35,FALSE,0,0,0,0,0,0,0,
50,80,150,180,35,FALSE,0,0,0,0,0,0,0,
50,75,15,180,35,FALSE,0,0,0,0,0,0,0,
50,75,30,180,35,FALSE,0,0,0,0,0,0,0,
50,75,45,180,35,FALSE,0,0,0,0,0,0,0,
50,75,60,180,35,FALSE,0,0,0,0,0,0,0,
50,75,75,180,35,FALSE,0,0,0,0,0,0,0,
50,75,90,180,35,FALSE,0,0,0,0,0,0,0,
50,75,105,180,35,FALSE,0,0,0,0,0,0,0,
50,75,120,180,35,FALSE,0,0,0,0,0,0,0,
50,75,135,180,35,FALSE,0,0,0,0,0,0,0,
50,75,150,180,35,FALSE,0,0,0,0,0,0,0,
50,70,15,180,35,FALSE,0,0,0,0,0,0,0,
50,70,30,180,35,FALSE,0,0,0,0,0,0,0,
50,70,45,180,35,FALSE,0,0,0,0,0,0,0,
50,70,60,180,35,FALSE,0,0,0,0,0,0,0,
50,70,75,180,35,FALSE,0,0,0,0,0,0,0,
50,70,90,180,35,FALSE,0,0,0,0,0,0,0,
50,70,105,180,35,FALSE,0,0,0,0,0,0,0,
50,70,120,180,35,FALSE,0,0,0,0,0,0,0,
50,70,135,180,35,FALSE,0,0,0,0,0,0,0,
50,70,150,180,35,FALSE,0,0,0,0,0,0,0,
50,65,15,180,35,FALSE,0,0,0,0,0,0,0,
50,65,30,180,35,FALSE,0,0,0,0,0,0,0,
50,65,45,180,35,FALSE,0,0,0,0,0,0,0,
50,65,60,180,35,FALSE,0,0,0,0,0,0,0,
50,65,75,180,35,FALSE,0,0,0,0,0,0,0,
50,65,90,180,35,FALSE,0,0,0,0,0,0,0,
50,65,105,180,35,FALSE,0,0,0,0,0,0,0,
50,65,120,180,35,FALSE,0,0,0,0,0,0,0,
50,65,135,180,35,FALSE,0,0,0,0,0,0,0,
50,65,150,180,35,FALSE,0,0,0,0,0,0,0,
50,60,15,180,35,FALSE,0,0,0,0,0,0,0,
50,60,30,180,35,FALSE,0,0,0,0,0,0,0,
50,60,45,180,35,FALSE,0,0,0,0,0,0,0,
50,60,60,180,35,FALSE,0,0,0,0,0,0,0,
50,60,75,180,35,FALSE,0,0,0,0,0,0,0,
50,60,90,180,35,FALSE,0,0,0,0,0,0,0,
50,60,105,180,35,FALSE,0,0,0,0,0,0,0,
50,60,120,180,35,FALSE,0,0,0,0,0,0,0,
50,60,135,180,35,FALSE,0,0,0,0,0,0,0,
50,60,150,180,35,FALSE,0,0,0,0,0,0,0,
50,55,15,180,35,FALSE,0,0,0,0,0,0,0,
50,55,30,180,35,FALSE,0,0,0,0,0,0,0,
50,55,45,180,35,FALSE,0,0,0,0,0,0,0,
50,55,60,180,35,FALSE,0,0,0,0,0,0,0,
50,55,75,180,35,FALSE,0,0,0,0,0,0,0,
50,55,90,180,35,FALSE,0,0,0,0,0,0,0,
50,55,105,180,35,FALSE,0,0,0,0,0,0,0,
50,55,120,180,35,FALSE,0,0,0,0,0,0,0,
50,55,135,180,35,FALSE,0,0,0,0,0,0,0,
50,55,150,180,35,FALSE,0,0,0,0,0,0,0,
50,50,15,180,35,FALSE,0,0,0,0,0,0,0,
50,50,30,180,35,FALSE,0,0,0,0,0,0,0,
50,50,45,180,35,FALSE,0,0,0,0,0,0,0,
50,50,60,180,35,FALSE,0,0,0,0,0,0,0,
50,50,75,180,35,FALSE,0,0,0,0,0,0,0,
50,50,90,180,35,FALSE,0,0,0,0,0,0,0,
50,50,105,180,35,FALSE,0,0,0,0,0,0,0,
50,50,120,180,35,FALSE,0,0,0,0,0,0,0,
50,50,135,180,35,FALSE,0,0,0,0,0,0,0,
50,50,150,180,35,FALSE,0,0,0,0,0,0,0,
50,45,15,180,35,FALSE,0,0,0,0,0,0,0,
50,45,30,180,35,FALSE,0,0,0,0,0,0,0,
50,45,45,180,35,FALSE,0,0,0,0,0,0,0,
50,45,60,180,35,FALSE,0,0,0,0,0,0,0,
50,45,75,180,35,FALSE,0,0,0,0,0,0,0,
50,45,90,180,35,FALSE,0,0,0,0,0,0,0,
50,45,105,180,35,FALSE,0,0,0,0,0,0,0,
50,45,120,180,35,FALSE,0,0,0,0,0,0,0,
50,45,135,180,35,FALSE,0,0,0,0,0,0,0,
50,45,150,180,35,FALSE,0,0,0,0,0,0,0,
50,40,15,180,35,FALSE,0,0,0,0,0,0,0,
50,40,30,180,35,FALSE,0,0,0,0,0,0,0,
50,40,45,180,35,FALSE,0,0,0,0,0,0,0,
50,40,60,180,35,FALSE,0,0,0,0,0,0,0,
50,40,75,180,35,FALSE,0,0,0,0,0,0,0,
50,40,90,180,35,FALSE,0,0,0,0,0,0,0,
50,40,105,180,35,FALSE,0,0,0,0,0,0,0,
50,40,120,180,35,FALSE,0,0,0,0,0,0,0,
50,40,135,180,35,FALSE,0,0,0,0,0,0,0,
50,40,150,180,35,FALSE,0,0,0,0,0,0,0,
50,35,15,180,35,FALSE,0,0,0,0,0,0,0,
50,35,30,180,35,FALSE,0,0,0,0,0,0,0,
50,35,45,180,35,FALSE,0,0,0,0,0,0,0,
50,35,60,180,35,FALSE,0,0,0,0,0,0,0,
50,35,75,180,35,FALSE,0,0,0,0,0,0,0,
50,35,90,180,35,FALSE,0,0,0,0,0,0,0,
50,35,105,180,35,FALSE,0,0,0,0,0,0,0,
50,35,120,180,35,FALSE,0,0,0,0,0,0,0,
50,35,135,180,35,FALSE,0,0,0,0,0,0,0,
50,35,150,180,35,FALSE,0,0,0,0,0,0,0,
50,30,15,180,35,FALSE,0,0,0,0,0,0,0,
50,30,30,180,35,FALSE,0,0,0,0,0,0,0,
50,30,45,180,35,FALSE,0,0,0,0,0,0,0,
50,30,60,180,35,FALSE,0,0,0,0,0,0,0,
50,30,75,180,35,FALSE,0,0,0,0,0,0,0,
50,30,90,180,35,FALSE,0,0,0,0,0,0,0,
50,30,105,180,35,FALSE,0,0,0,0,0,0,0,
50,30,120,180,35,FALSE,0,0,0,0,0,0,0,
50,30,135,180,35,FALSE,0,0,0,0,0,0,0,
50,30,150,180,35,FALSE,0,0,0,0,0,0,0,
50,25,15,180,35,FALSE,0,0,0,0,0,0,0,
50,25,30,180,35,FALSE,0,0,0,0,0,0,0,
50,25,45,180,35,FALSE,0,0,0,0,0,0,0,
50,25,60,180,35,FALSE,0,0,0,0,0,0,0,
50,25,75,180,35,FALSE,0,0,0,0,0,0,0,
50,25,90,180,35,FALSE,0,0,0,0,0,0,0,
50,25,105,180,35,FALSE,0,0,0,0,0,0,0,
50,25,120,180,35,FALSE,0,0,0,0,0,0,0,
50,25,135,180,35,FALSE,0,0,0,0,0,0,0,
50,25,150,180,35,FALSE,0,0,0,0,0,0,0,
50,20,15,180,35,FALSE,0,0,0,0,0,0,0,
50,20,30,180,35,FALSE,0,0,0,0,0,0,0,
50,20,45,180,35,FALSE,0,0,0,0,0,0,0,
50,20,60,180,35,FALSE,0,0,0,0,0,0,0,
50,20,75,180,35,FALSE,0,0,0,0,0,0,0,
50,20,90,180,35,FALSE,0,0,0,0,0,0,0,
50,20,105,180,35,FALSE,0,0,0,0,0,0,0,
50,20,120,180,35,FALSE,0,0,0,0,0,0,0,
50,20,135,180,35,FALSE,0,0,0,0,0,0,0,
50,20,150,180,35,FALSE,0,0,0,0,0,0,0,
40,85,15,180,35,FALSE,0,0,0,0,0,0,0,
40,85,30,180,35,FALSE,0,0,0,0,0,0,0,
40,85,45,180,35,FALSE,0,0,0,0,0,0,0,
40,85,60,180,35,FALSE,0,0,0,0,0,0,0,
40,85,75,180,35,FALSE,0,0,0,0,0,0,0,
40,85,90,180,35,FALSE,0,0,0,0,0,0,0,
40,85,105,180,35,FALSE,0,0,0,0,0,0,0,
40,85,120,180,35,FALSE,0,0,0,0,0,0,0,
40,85,135,180,35,FALSE,0,0,0,0,0,0,0,
40,85,150,180,35,FALSE,0,0,0,0,0,0,0,
40,80,15,180,35,FALSE,0,0,0,0,0,0,0,
40,80,30,180,35,FALSE,0,0,0,0,0,0,0,
40,80,45,180,35,FALSE,0,0,0,0,0,0,0,
40,80,60,180,35,FALSE,0,0,0,0,0,0,0,
40,80,75,180,35,FALSE,0,0,0,0,0,0,0,
40,80,90,180,35,FALSE,0,0,0,0,0,0,0,
40,80,105,180,35,FALSE,0,0,0,0,0,0,0,
40,80,120,180,35,FALSE,0,0,0,0,0,0,0,
40,80,135,180,35,FALSE,0,0,0,0,0,0,0,
40,80,150,180,35,FALSE,0,0,0,0,0,0,0,
40,75,15,180,35,FALSE,0,0,0,0,0,0,0,
40,75,30,180,35,FALSE,0,0,0,0,0,0,0,
40,75,45,180,35,FALSE,0,0,0,0,0,0,0,
40,75,60,180,35,FALSE,0,0,0,0,0,0,0,
40,75,75,180,35,FALSE,0,0,0,0,0,0,0,
40,75,90,180,35,FALSE,0,0,0,0,0,0,0,
40,75,105,180,35,FALSE,0,0,0,0,0,0,0,
40,75,120,180,35,FALSE,0,0,0,0,0,0,0,
40,75,135,180,35,FALSE,0,0,0,0,0,0,0,
40,75,150,180,35,FALSE,0,0,0,0,0,0,0,
40,70,15,180,35,FALSE,0,0,0,0,0,0,0,
40,70,30,180,35,FALSE,0,0,0,0,0,0,0,
40,70,45,180,35,FALSE,0,0,0,0,0,0,0,
40,70,60,180,35,FALSE,0,0,0,0,0,0,0,
40,70,75,180,35,FALSE,0,0,0,0,0,0,0,
40,70,90,180,35,FALSE,0,0,0,0,0,0,0,
40,70,105,180,35,FALSE,0,0,0,0,0,0,0,
40,70,120,180,35,FALSE,0,0,0,0,0,0,0,
40,70,135,180,35,FALSE,0,0,0,0,0,0,0,
40,70,150,180,35,FALSE,0,0,0,0,0,0,0,
40,65,15,180,35,FALSE,0,0,0,0,0,0,0,
40,65,30,180,35,FALSE,0,0,0,0,0,0,0,
40,65,45,180,35,FALSE,0,0,0,0,0,0,0,
40,65,60,180,35,FALSE,0,0,0,0,0,0,0,
40,65,75,180,35,FALSE,0,0,0,0,0,0,0,
40,65,90,180,35,FALSE,0,0,0,0,0,0,0,
40,65,105,180,35,FALSE,0,0,0,0,0,0,0,
40,65,120,180,35,FALSE,0,0,0,0,0,0,0,
40,65,135,180,35,FALSE,0,0,0,0,0,0,0,
40,65,150,180,35,FALSE,0,0,0,0,0,0,0,
40,60,15,180,35,FALSE,0,0,0,0,0,0,0,
40,60,30,180,35,FALSE,0,0,0,0,0,0,0,
40,60,45,180,35,FALSE,0,0,0,0,0,0,0,
40,60,60,180,35,FALSE,0,0,0,0,0,0,0,
40,60,75,180,35,FALSE,0,0,0,0,0,0,0,
40,60,90,180,35,FALSE,0,0,0,0,0,0,0,
40,60,105,180,35,FALSE,0,0,0,0,0,0,0,
40,60,120,180,35,FALSE,0,0,0,0,0,0,0,
40,60,135,180,35,FALSE,0,0,0,0,0,0,0,
40,60,150,180,35,FALSE,0,0,0,0,0,0,0,
40,55,15,180,35,FALSE,0,0,0,0,0,0,0,
40,55,30,180,35,FALSE,0,0,0,0,0,0,0,
40,55,45,180,35,FALSE,0,0,0,0,0,0,0,
40,55,60,180,35,FALSE,0,0,0,0,0,0,0,
40,55,75,180,35,FALSE,0,0,0,0,0,0,0,
40,55,90,180,35,FALSE,0,0,0,0,0,0,0,
40,55,105,180,35,FALSE,0,0,0,0,0,0,0,
40,55,120,180,35,FALSE,0,0,0,0,0,0,0,
40,55,135,180,35,FALSE,0,0,0,0,0,0,0,
40,55,150,180,35,FALSE,0,0,0,0,0,0,0,
40,50,15,180,35,FALSE,0,0,0,0,0,0,0,
40,50,30,180,35,FALSE,0,0,0,0,0,0,0,
40,50,45,180,35,FALSE,0,0,0,0,0,0,0,
40,50,60,180,35,FALSE,0,0,0,0,0,0,0,
40,50,75,180,35,FALSE,0,0,0,0,0,0,0,
40,50,90,180,35,FALSE,0,0,0,0,0,0,0,
40,50,105,180,35,FALSE,0,0,0,0,0,0,0,
40,50,120,180,35,FALSE,0,0,0,0,0,0,0,
40,50,135,180,35,FALSE,0,0,0,0,0,0,0,
40,50,150,180,35,FALSE,0,0,0,0,0,0,0,
40,45,15,180,35,FALSE,0,0,0,0,0,0,0,
40,45,30,180,35,FALSE,0,0,0,0,0,0,0,
40,45,45,180,35,FALSE,0,0,0,0,0,0,0,
40,45,60,180,35,FALSE,0,0,0,0,0,0,0,
40,45,75,180,35,FALSE,0,0,0,0,0,0,0,
40,45,90,180,35,FALSE,0,0,0,0,0,0,0,
40,45,105,180,35,FALSE,0,0,0,0,0,0,0,
40,45,120,180,35,FALSE,0,0,0,0,0,0,0,
40,45,135,180,35,FALSE,0,0,0,0,0,0,0,
40,45,150,180,35,FALSE,0,0,0,0,0,0,0,
40,40,15,180,35,FALSE,0,0,0,0,0,0,0,
40,40,30,180,35,FALSE,0,0,0,0,0,0,0,
40,40,45,180,35,FALSE,0,0,0,0,0,0,0,
40,40,60,180,35,FALSE,0,0,0,0,0,0,0,
40,40,75,180,35,FALSE,0,0,0,0,0,0,0,
40,40,90,180,35,FALSE,0,0,0,0,0,0,0,
40,40,105,180,35,FALSE,0,0,0,0,0,0,0,
40,40,120,180,35,FALSE,0,0,0,0,0,0,0,
40,40,135,180,35,FALSE,0,0,0,0,0,0,0,
40,40,150,180,35,FALSE,0,0,0,0,0,0,0,
40,35,15,180,35,FALSE,0,0,0,0,0,0,0,
40,35,30,180,35,FALSE,0,0,0,0,0,0,0,
40,35,45,180,35,FALSE,0,0,0,0,0,0,0,
40,35,60,180,35,FALSE,0,0,0,0,0,0,0,
40,35,75,180,35,FALSE,0,0,0,0,0,0,0,
40,35,90,180,35,FALSE,0,0,0,0,0,0,0,
40,35,105,180,35,FALSE,0,0,0,0,0,0,0,
40,35,120,180,35,FALSE,0,0,0,0,0,0,0,
40,35,135,180,35,FALSE,0,0,0,0,0,0,0,
40,35,150,180,35,FALSE,0,0,0,0,0,0,0,
40,30,15,180,35,FALSE,0,0,0,0,0,0,0,
40,30,30,180,35,FALSE,0,0,0,0,0,0,0,
40,30,45,180,35,FALSE,0,0,0,0,0,0,0,
40,30,60,180,35,FALSE,0,0,0,0,0,0,0,
40,30,75,180,35,FALSE,0,0,0,0,0,0,0,
40,30,90,180,35,FALSE,0,0,0,0,0,0,0,
40,30,105,180,35,FALSE,0,0,0,0,0,0,0,
40,30,120,180,35,FALSE,0,0,0,0,0,0,0,
40,30,135,180,35,FALSE,0,0,0,0,0,0,0,
40,30,150,180,35,FALSE,0,0,0,0,0,0,0,
40,25,15,180,35,FALSE,0,0,0,0,0,0,0,
40,25,30,180,35,FALSE,0,0,0,0,0,0,0,
40,25,45,180,35,FALSE,0,0,0,0,0,0,0,
40,25,60,180,35,FALSE,0,0,0,0,0,0,0,
40,25,75,180,35,FALSE,0,0,0,0,0,0,0,
40,25,90,180,35,FALSE,0,0,0,0,0,0,0,
40,25,105,180,35,FALSE,0,0,0,0,0,0,0,
40,25,120,180,35,FALSE,0,0,0,0,0,0,0,
40,25,135,180,35,FALSE,0,0,0,0,0,0,0,
40,25,150,180,35,FALSE,0,0,0,0,0,0,0,
40,20,15,180,35,FALSE,0,0,0,0,0,0,0,
40,20,30,180,35,FALSE,0,0,0,0,0,0,0,
40,20,45,180,35,FALSE,0,0,0,0,0,0,0,
40,20,60,180,35,FALSE,0,0,0,0,0,0,0,
40,20,75,180,35,FALSE,0,0,0,0,0,0,0,
40,20,90,180,35,FALSE,0,0,0,0,0,0,0,
40,20,105,180,35,FALSE,0,0,0,0,0,0,0,
40,20,120,180,35,FALSE,0,0,0,0,0,0,0,
40,20,135,180,35,FALSE,0,0,0,0,0,0,0,
40,20,150,180,35,FALSE,0,0,0,0,0,0,0,
30,85,15,180,35,FALSE,0,0,0,0,0,0,0,
